,Response.No,Tab.No,Survey.Date,AC.Name,Mandal.Name,Village.Name
6398,9012,181,27-06-15,Mylavaram,G. Konduru,Velaturu
6399,9014,252,24-05-15,Jaggaiahpeta,Jaggaiahpeta,Malkapuram
6400,9015,474,21-05-15,NA,NA,NA
6401,9015,285,26-05-15,Mylavaram,Reddygudem,Rudra varam
6402,9016,116,24-06-15,NA,NA,NA
6403,9017,224,24-05-15,Nandigama,Kanchikacherla,Perakalapadu
6404,9017,325,06-07-15,Tiruvuru,Tiruvuru,Choutapalli
6405,9022,114,18-06-15,Jaggaiahpeta,Vatsavai,Kambhampadu
6406,9024,216,12-07-15,Nandigama,Chanderlapadu,Muppalla
6407,9031,269,27-05-15,Mylavaram,Reddygudem,Rudra varam
6408,9031,26,16-06-15,Tiruvuru,Gampalagudem,GULLAPUDI
6409,9033,9,23-05-15,Nandigama,Kanchikacherla,Kunikinapadu
6410,9034,94,10-06-15,Mylavaram,Vijayawada (R),Kottur tadepalli
6411,9034,201,14-07-15,Nandigama,Kanchikacherla,Kanchikacherla
6412,9035,283,08-06-15,Mylavaram,Reddygudem,Rangapuram
6413,9036,63,01-06-15,Mylavaram,Ibrahimpatnam,Elaprolu
6414,9038,334,12-06-15,Tiruvuru,Tiruvuru,Munukulla
6415,9039,78,09-07-15,Nandigama,Kanchikacherla,Paritala
6416,9040,180,23-05-15,Mylavaram,G. Konduru,Gangineni palem
6417,9041,119,17-06-15,Jaggaiahpeta,Vatsavai,Pedamodugapalli
6418,9041,333,25-06-15,Tiruvuru,Tiruvuru,Ganugapadu
6419,9043,41,27-06-15,Nandigama,Veerullapadu,Jujjuru
6420,9044,1,06-06-15,Nandigama,Chanderlapadu,Kasarabada
6421,9045,252,04-07-15,Jaggaiahpeta,Vatsavai,Magollu
6422,9047,489,01-06-15,Jaggaiahpeta,Penuganchiprolu,Kollikulla
6423,9047,221,09-06-15,Nandigama,Chanderlapadu,Chinthalapadu
6424,9048,220,28-05-15,Nandigama,Kanchikacherla,Chevitikallu
6425,9048,182,11-07-15,Mylavaram,G. Konduru,G.kondur
6426,9050,11,25-06-15,Tiruvuru,Vissannapeta,Korlamanda
6427,9051,318,16-06-15,Nandigama,Nandigama,Pallagiri
6428,9054,421,26-05-15,NA,NA,NA
6429,9054,319,29-05-15,NA,NA,NA
6430,9056,278,23-06-15,Mylavaram,Reddygudem,Reddygudem
6431,9057,284,24-05-15,Mylavaram,Reddygudem,Rudra varam
6432,9058,487,12-06-15,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
6433,9059,405,01-07-15,Tiruvuru,A.Konduru,Khampampadu
6434,9060,156,02-06-15,Jaggaiahpeta,Jaggaiahpeta,Balusupadu
6435,9060,483,12-06-15,Jaggaiahpeta,Penuganchiprolu,Gummadiduru
6436,9061,305,11-07-15,Nandigama,Nandigama,Peddavaram
6437,9062,434,27-05-15,Tiruvuru,Vissannapeta,Kondaparava
6438,9064,306,10-06-15,Jaggaiahpeta,Nadigama,Ramireddy palli
6439,9068,200,17-06-15,NA,NA,NA
6440,9068,403,02-07-15,Tiruvuru,A.Konduru,Ramachandrapuram
6441,9073,343,22-05-15,Tiruvuru,Tiruvuru,Mustikuntla
6442,9073,125,24-05-15,Jaggaiahpeta,Vatsavai,Allurupadu
6443,9075,155,15-06-15,Jaggaiahpeta,Jaggaiahpeta,Anumanchipalli
6444,9076,283,02-07-15,NA,NA,NA
6445,9077,227,02-06-15,Nandigama,Kanchikacherla,Bathinapadu
6446,9079,439,25-05-15,Tiruvuru,Vissannapeta,Vemireddipalli
6447,9079,86,30-05-15,Mylavaram,Ibrahimpatnam,Kethanakonda
6448,9079,137,29-06-15,Jaggaiahpeta,Vatsavai,Polampalli
6449,9080,361,01-07-15,Mylavaram,Mylavaram,mylavaram
6450,9081,189,22-06-15,Mylavaram,G. Konduru,Chevuturu
6451,9081,152,22-07-15,Nandigama,Chanderlapadu,Chanderlapadu
6452,9081,381,01-07-15,Tiruvuru,A.Konduru,Madhavaram
6453,9086,38,27-05-15,Tiruvuru,Gampalagudem,CHINTALANARVA
6454,9086,382,24-06-15,Tiruvuru,A.Konduru,Khampampadu
6455,9086,51,24-07-15,Mylavaram,Ibrahimpatnam,Kondapalli
6456,9087,273,30-05-15,Mylavaram,Reddygudem,Kunaparajparva
6457,9089,200,04-06-15,NA,NA,NA
6458,9092,255,01-06-15,Jaggaiahpeta,Jaggaiahpeta,Jayanthipuram
6459,9094,39,28-06-15,Nandigama,Veerullapadu,Jujjuru
6460,9094,136,22-07-15,Jaggaiahpeta,Vatsavai,Vatsavai
6461,9099,301,29-05-15,Nandigama,Nandigama,Kethaveerunipadu
6462,9099,425,13-07-15,Tiruvuru,Vissannapeta,Vissannapeta
6463,9102,245,04-07-15,NA,NA,NA
6464,9103,395,11-06-15,Tiruvuru,A.Konduru,Koduru
6465,9105,484,17-06-15,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
6466,9106,263,26-06-15,Mylavaram,Mylavaram,pullur
6467,9106,475,25-05-15,Jaggaiahpeta,Penuganchiprolu,Totacharla
6468,9107,470,26-06-15,Tiruvuru,Gampalagudem,UMMADADEVARAPALLI
6469,9111,111,26-06-15,Jaggaiahpeta,Vatsavai,Lingala
6470,9112,213,27-06-15,Nandigama,Kanchikacherla,Moguluru
6471,9113,364,28-05-15,Mylavaram,Mylavaram,k.r.gudem
6472,9113,192,18-06-15,Mylavaram,G. Konduru,Koduru
6473,9113,182,09-07-15,Mylavaram,G. Konduru,G.kondur
6474,9115,435,19-06-15,Tiruvuru,Vissannapeta,Putrela
6475,9115,51,20-07-15,Mylavaram,Ibrahimpatnam,Kondapalli
6476,9118,214,13-07-15,Nandigama,Kanchikacherla,Kanchikacherla
6477,9120,232,24-05-15,Nandigama,Chanderlapadu,Punnavalli
6478,9120,285,25-05-15,Mylavaram,Reddygudem,Rudra varam
6479,9123,452,23-06-15,Tiruvuru,Gampalagudem,GAMPALAGUDEM
6480,9125,164,14-06-15,Jaggaiahpeta,Jaggaiahpeta,K.Agraharam
6481,9126,433,02-07-15,Tiruvuru,Vissannapeta,Vissannapeta
6482,9127,26,05-06-15,Tiruvuru,Gampalagudem,ARLAPADU
6483,9127,167,12-07-15,Tiruvuru,Vissannapeta,Vissannapeta
6484,9133,248,07-07-15,Nandigama,Chanderlapadu,Thurlapadu
6485,9134,11,10-06-15,Tiruvuru,Vissannapeta,Kalagara
6486,9135,341,04-06-15,Tiruvuru,Tiruvuru,Munukulla
6487,9142,220,31-05-15,Nandigama,Kanchikacherla,Chevitikallu
6488,9142,463,24-06-15,Tiruvuru,Gampalagudem,DUNDIRLAPADU
6489,9144,139,27-06-15,Jaggaiahpeta,Vatsavai,Polampalli
6490,9144,437,22-06-15,Tiruvuru,Vissannapeta,Putrela
6491,9145,141,27-05-15,Nandigama,Chanderlapadu,Munagalapalli
6492,9146,253,15-06-15,Jaggaiahpeta,Jaggaiahpeta,K.Agraharam
6493,9147,140,01-07-15,Jaggaiahpeta,Vatsavai,Polampalli
6494,9152,447,25-05-15,Tiruvuru,Gampalagudem,PEDAKOMERA
6495,9153,312,12-07-15,Nandigama,Nandigama,Peddavaram
6496,9157,297,15-06-15,Nandigama,Nandigama,Ambarupeta
6497,9159,149,06-06-15,Nandigama,Chanderlapadu,Gudimetla
6498,9161,144,11-07-15,Nandigama,Veerullapadu,Jujjuru
6499,9162,139,17-07-15,Jaggaiahpeta,Vatsavai,Vatsavai
6500,9163,252,21-06-15,Jaggaiahpeta,Jaggaiahpeta,Gandrai
6501,9163,232,10-07-15,Nandigama,Chanderlapadu,Thurlapadu
6502,9164,272,31-05-15,Mylavaram,Reddygudem,Moddulaparva
6503,9165,274,13-06-15,Mylavaram,Mylavaram,pullur
6504,9167,276,25-05-15,Mylavaram,Reddygudem,Moddulaparva
6505,9167,324,14-06-15,Tiruvuru,Tiruvuru,Vavilala
6506,9167,10,03-07-15,Nandigama,Kanchikacherla,Gottimukkala
6507,9172,341,23-05-15,Tiruvuru,Tiruvuru,Mustikuntla
6508,9173,150,21-06-15,Nandigama,Veerullapadu,Dodda Devara Padu
6509,9176,362,20-05-15,Mylavaram,Mylavaram,Ganapavaram
6510,9177,278,06-07-15,Tiruvuru,Vissannapeta,Vissannapeta
6511,9178,420,29-06-15,Tiruvuru,Tiruvuru,Ganugapadu
6512,9179,490,05-06-15,Jaggaiahpeta,Penuganchiprolu,Muchintala
6513,9181,304,25-05-15,Nandigama,Nandigama,Chandapuram
6514,9184,130,10-07-15,Jaggaiahpeta,Vatsavai,Vatsavai
6515,9185,204,22-05-15,Nandigama,Kanchikacherla,Munnaluru
6516,9187,5,22-07-15,Nandigama,Chanderlapadu,Chanderlapadu
6517,9191,81,28-05-15,Mylavaram,Ibrahimpatnam,Kethanakonda
6518,9191,355,06-07-15,Mylavaram,Mylavaram,mylavaram
6519,9192,498,11-06-15,Jaggaiahpeta,Penuganchiprolu,Anigallapadu
6520,9193,91,19-06-15,Mylavaram,Ibrahimpatnam,Kachavaram
6521,9193,50,25-06-15,Nandigama,Veerullapadu,Jujjuru
6522,9194,322,22-05-15,Tiruvuru,Tiruvuru,Laxmipuram
6523,9194,133,01-07-15,Jaggaiahpeta,Vatsavai,Polampalli
6524,9196,247,21-06-15,Jaggaiahpeta,Jaggaiahpeta,S M Peta
6525,9197,328,24-06-15,Tiruvuru,Tiruvuru,Kokilampadu
6526,9198,221,15-06-15,Nandigama,Chanderlapadu,Chinthalapadu
6527,9200,241,30-06-15,Jaggaiahpeta,Vatsavai,Magollu
6528,9201,195,16-07-15,Mylavaram,Ibrahimpatnam,Kondapalli
6529,9202,308,30-05-15,Nandigama,Nandigama,Kammavaripalem
6530,9204,351,14-06-15,Mylavaram,Mylavaram,Velvadam
6531,9205,476,06-06-15,Jaggaiahpeta,Penuganchiprolu,Anigallapadu
6532,9206,123,04-07-15,NA,NA,NA
6533,9206,151,22-06-15,Nandigama,Veerullapadu,G.Madhavaram
6534,9209,50,04-06-15,Nandigama,Veerullapadu,Narasimharao Palem
6535,9211,221,09-07-15,Nandigama,Chanderlapadu,Konayapalem
6536,9213,20,04-06-15,Tiruvuru,Gampalagudem,AMMIREDDYGUDEM
6537,9213,493,12-06-15,Jaggaiahpeta,Penuganchiprolu,Gummadiduru
6538,9214,148,28-05-15,Jaggaiahpeta,Jaggaiahpeta,Vedadri
6539,9217,226,09-06-15,Nandigama,Kanchikacherla,Gandepalli
6540,9218,371,16-06-15,Mylavaram,Mylavaram,Velvadam
6541,9219,9,30-06-15,Nandigama,Kanchikacherla,Moguluru
6542,9222,195,05-06-15,Mylavaram,G. Konduru,Chervu madhavaram
6543,9222,471,05-07-15,Jaggaiahpeta,Penuganchiprolu,Konakanchi
6544,9224,436,09-06-15,Nandigama,Veerullapadu,Vellanki
6545,9227,489,01-06-15,Jaggaiahpeta,Penuganchiprolu,Kollikulla
6546,9227,188,15-06-15,Mylavaram,G. Konduru,Chevuturu
6547,9227,93,22-06-15,Mylavaram,Vijayawada (R),Kottur tadepalli
6548,9230,285,27-05-15,Mylavaram,Reddygudem,Rudra varam
6549,9232,310,29-05-15,Jaggaiahpeta,Nadigama,Domaluru
6550,9233,498,15-06-15,Jaggaiahpeta,Penuganchiprolu,Anigallapadu
6551,9233,184,10-07-15,Mylavaram,G. Konduru,Velagaleru
6552,9237,253,17-07-15,Mylavaram,Ibrahimpatnam,Kondapalli
6553,9238,149,02-06-15,Nandigama,Chanderlapadu,Gudimetla
6554,9238,441,01-07-15,NA,NA,NA
6555,9242,354,20-05-15,Mylavaram,Mylavaram,Ganapavaram
6556,9244,211,12-06-15,Nandigama,Kanchikacherla,Pendyala
6557,9245,303,15-06-15,Nandigama,Nandigama,Lingalapadu
6558,9247,293,28-05-15,Jaggaiahpeta,Nadigama,Konathamatmakuru
6559,9247,255,22-06-15,Jaggaiahpeta,Jaggaiahpeta,Govrawaram
6560,9248,69,31-05-15,Mylavaram,Ibrahimpatnam,Elaprolu
6561,9249,323,05-06-15,Tiruvuru,Tiruvuru,Vavilala
6562,9250,283,16-06-15,Mylavaram,Reddygudem,Reddygudem
6563,9251,305,22-06-15,Nandigama,Nandigama,Pallagiri
6564,9251,222,24-06-15,Nandigama,Kanchikacherla,Moguluru
6565,9252,214,10-06-15,Nandigama,Kanchikacherla,Pendyala
6566,9252,10,08-07-15,Nandigama,Kanchikacherla,Kanchikacherla
6567,9253,357,23-06-15,Mylavaram,Mylavaram,pullur
6568,9256,120,06-06-15,Jaggaiahpeta,Vatsavai,Gopinenipalem
6569,9258,349,07-06-15,Tiruvuru,Tiruvuru,Mallela
6570,9258,489,23-06-15,Jaggaiahpeta,Penuganchiprolu,Anigallapadu
6571,9259,395,29-06-15,Tiruvuru,A.Konduru,A. Konduru
6572,9260,369,15-06-15,Mylavaram,Reddygudem,Reddygudem
6573,9262,436,27-05-15,Nandigama,Veerullapadu,Thati Gummi
6574,9262,305,28-06-15,Nandigama,Veerullapadu,Peddapuram
6575,9262,149,08-07-15,Nandigama,Chanderlapadu,Muppalla
6576,9263,7,04-06-15,Tiruvuru,Vissannapeta,Vemireddipalli
6577,9263,172,27-06-15,Mylavaram,G. Konduru,Kavuluru
6578,9264,387,24-05-15,Tiruvuru,A.Konduru,Vallampatla
6579,9264,491,03-06-15,Jaggaiahpeta,Penuganchiprolu,Muchintala
6580,9264,138,03-07-15,Nandigama,Chanderlapadu,Muppalla
6581,9266,355,23-06-15,Mylavaram,Mylavaram,pullur
6582,9267,49,24-06-15,NA,NA,NA
6583,9269,362,05-06-15,Mylavaram,Mylavaram,Chandrala
6584,9269,434,11-06-15,Tiruvuru,Vissannapeta,Chandrupatla
6585,9270,491,24-06-15,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
6586,9271,174,07-07-15,Mylavaram,G. Konduru,G.kondur
6587,9272,352,31-05-15,Mylavaram,Mylavaram,Morsumalli
6588,9272,497,13-06-15,Jaggaiahpeta,Penuganchiprolu,Gummadiduru
6589,9276,222,05-06-15,Nandigama,Kanchikacherla,Gandepalli
6590,9277,376,03-06-15,Mylavaram,Mylavaram,k.r.gudem
6591,9278,400,26-05-15,Tiruvuru,A.Konduru,Vallampatla
6592,9278,220,23-06-15,Nandigama,Kanchikacherla,Gottimukkala
6593,9281,245,05-06-15,Jaggaiahpeta,Jaggaiahpeta,Anumanchipalli
6594,9281,290,26-06-15,NA,NA,NA
6595,9282,24,03-07-15,Tiruvuru,Vissannapeta,Vissannapeta
6596,9284,314,18-06-15,Nandigama,Nandigama,Pallagiri
6597,9285,62,27-06-15,NA,NA,NA
6598,9289,414,28-06-15,Tiruvuru,Tiruvuru,Peddavaram
6599,9291,281,26-05-15,Mylavaram,Reddygudem,Narukullapadu
6600,9291,220,23-06-15,Nandigama,Kanchikacherla,Gottimukkala
6601,9295,379,19-06-15,Mylavaram,Mylavaram,Chandragudem
6602,9296,329,29-06-15,Tiruvuru,Tiruvuru,G.Kothuru
6603,9298,133,18-07-15,Jaggaiahpeta,Vatsavai,Vatsavai
6604,9298,245,20-07-15,Mylavaram,Ibrahimpatnam,Kondapalli
6605,9299,357,19-06-15,Mylavaram,Mylavaram,pullur
6606,9300,478,23-06-15,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
6607,9303,9,01-06-15,Nandigama,Kanchikacherla,Bathinapadu
6608,9304,181,15-06-15,Mylavaram,G. Konduru,Koduru
6609,9304,370,11-07-15,NA,NA,NA
6610,9305,236,10-06-15,Nandigama,Chanderlapadu,Gudimetla
6611,9307,374,27-06-15,Mylavaram,Mylavaram,pullur
6612,9308,320,04-07-15,Tiruvuru,Tiruvuru,Peddavaram
6613,9309,162,03-07-15,Nandigama,Chanderlapadu,Veladi Kothapalem
6614,9316,368,13-06-15,Mylavaram,Mylavaram,Velvadam
6615,9320,176,01-06-15,Mylavaram,G. Konduru,Kattubadipalem
6616,9320,133,11-07-15,Jaggaiahpeta,Vatsavai,Vatsavai
6617,9321,461,27-06-15,Tiruvuru,Gampalagudem,RAJAVARAM
6618,9322,273,28-05-15,Mylavaram,Reddygudem,Kunaparajparva
6619,9323,205,28-05-15,Nandigama,Kanchikacherla,Kothapeta
6620,9323,201,04-07-15,Nandigama,Kanchikacherla,Gottimukkala
6621,9324,284,27-05-15,Mylavaram,Reddygudem,Rudra varam
6622,9324,475,15-07-15,NA,NA,NA
6623,9325,47,06-07-15,JAGGAIAPET,JAGGAIAPET,Jayanthi
6624,9326,464,27-06-15,Tiruvuru,Gampalagudem,LINGALA
6625,9327,425,15-06-15,Tiruvuru,Vissannapeta,Narasapuram
6626,9331,250,30-05-15,Jaggaiahpeta,Jaggaiahpeta,Jayanthipuram
6627,9331,321,14-06-15,NA,NA,NA
6628,9331,186,09-07-15,Mylavaram,G. Konduru,Velagaleru
6629,9333,182,22-05-15,Mylavaram,G. Konduru,Gangineni palem
6630,9333,220,03-07-15,Nandigama,Kanchikacherla,Gottimukkala
6631,9333,152,22-07-15,Nandigama,Chanderlapadu,Chanderlapadu
6632,9334,286,31-05-15,Mylavaram,Reddygudem,Rangapuram
6633,9334,89,13-06-15,Jaggaiahpeta,Vatsavai,Machinenipalem
6634,9335,46,01-06-15,Tiruvuru,Gampalagudem,KOTHAPALLI
6635,9335,86,05-06-15,Mylavaram,Ibrahimpatnam,Kethanakonda
6636,9338,439,15-06-15,Tiruvuru,Vissannapeta,Putrela
6637,9339,60,24-05-15,Mylavaram,Ibrahimpatnam,Thummalapalem
6638,9339,63,08-06-15,Mylavaram,Ibrahimpatnam,GunTupalli
6639,9345,451,12-06-15,Tiruvuru,Gampalagudem,GULLAPUDI
6640,9345,167,02-07-15,Tiruvuru,Vissannapeta,Vissannapeta
6641,9346,471,26-05-15,Jaggaiahpeta,Penuganchiprolu,Subbayamgudam
6642,9346,348,29-06-15,Tiruvuru,Tiruvuru,Kokilampadu
6643,9348,64,30-05-15,NA,NA,NA
6644,9348,210,07-06-15,Nandigama,Kanchikacherla,Vemulapalli
6645,9348,287,07-07-15,NA,NA,NA
6646,9349,159,11-06-15,Nandigama,Veerullapadu,Vellanki
6647,9350,409,23-05-15,Tiruvuru,A.Konduru,kummarikuntla
6648,9350,119,28-05-15,Jaggaiahpeta,Vatsavai,Dechupalem
6649,9350,409,08-06-15,Tiruvuru,A.Konduru,Krishnaraopalem
6650,9353,192,04-06-15,Mylavaram,G. Konduru,Koduru
6651,9355,204,19-07-15,Nandigama,Kanchikacherla,Kanchikacherla
6652,9356,425,16-06-15,Tiruvuru,Vissannapeta,Narasapuram
6653,9357,257,25-05-15,Jaggaiahpeta,Jaggaiahpeta,Malkapuram
6654,9359,498,24-05-15,Jaggaiahpeta,Penuganchiprolu,Mundlapadu
6655,9359,376,17-06-15,Mylavaram,Mylavaram,Velvadam
6656,9360,164,17-06-15,Jaggaiahpeta,Jaggaiahpeta,Govrawaram
6657,9362,487,10-06-15,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
6658,9363,290,08-07-15,NA,NA,NA
6659,9364,139,12-06-15,Jaggaiahpeta,Vatsavai,Vemulanarva
6660,9364,290,17-06-15,Mylavaram,Reddygudem,Reddygudem
6661,9364,5,03-07-15,Nandigama,Chanderlapadu,Veladi Kothapalem
6662,9364,240,20-07-15,Nandigama,Chanderlapadu,Chanderlapadu
6663,9365,161,07-06-15,Jaggaiahpeta,Jaggaiahpeta,Mutyala
6664,9367,65,19-06-15,Mylavaram,Ibrahimpatnam,Mulapadu
6665,9371,226,08-07-15,Nandigama,Kanchikacherla,Kanchikacherla
6666,9373,398,19-06-15,Tiruvuru,A.Konduru,A. Konduru
6667,9374,72,06-06-15,Mylavaram,Ibrahimpatnam,GunTupalli
6668,9375,236,15-06-15,Nandigama,Chanderlapadu,Thota Ravula Padu
6669,9375,79,24-05-15,Mylavaram,Ibrahimpatnam,Damuluru
6670,9376,52,01-06-15,Mylavaram,Ibrahimpatnam,Kethanakonda
6671,9376,50,15-06-15,Nandigama,Veerullapadu,Vellanki
6672,9376,147,17-07-15,Mylavaram,Ibrahimpatnam,Kondapalli
6673,9378,52,19-06-15,Mylavaram,Ibrahimpatnam,Kachavaram
6674,9381,124,02-07-15,Jaggaiahpeta,Vatsavai,Polampalli
6675,9382,202,23-06-15,Nandigama,Kanchikacherla,Keesara
6676,9385,241,12-06-15,Jaggaiahpeta,Jaggaiahpeta,Gandrai
6677,9385,37,05-07-15,Nandigama,Veerullapadu,Veerullapadu
6678,9387,292,29-05-15,Jaggaiahpeta,Nadigama,Domaluru
6679,9387,206,17-06-15,Nandigama,Veerullapadu,V.Annavaram
6680,9391,480,20-06-15,Jaggaiahpeta,Penuganchiprolu,Penuganchiprolu
6681,9394,387,07-06-15,Tiruvuru,A.Konduru,Koduru
6682,9395,213,10-06-15,Nandigama,Kanchikacherla,Gandepalli
6683,9397,482,12-06-15,Jaggaiahpeta,Penuganchiprolu,Gummadiduru
6684,9398,470,28-05-15,Tiruvuru,Gampalagudem,PEDAKOMERA
6685,9403,498,29-06-15,Jaggaiahpeta,Penuganchiprolu,Nawabpeta
6686,9404,464,10-06-15,Tiruvuru,Gampalagudem,ARLAPADU
6687,9405,292,29-05-15,Jaggaiahpeta,Nadigama,Domaluru
6688,9406,483,27-05-15,Jaggaiahpeta,Penuganchiprolu,Subbayamgudam
6689,9406,142,21-06-15,Tiruvuru,A.Konduru,Khampampadu
6690,9407,268,25-05-15,Mylavaram,Reddygudem,Moddulaparva
6691,9409,326,29-06-15,Tiruvuru,Tiruvuru,G.Kothuru
6692,9410,118,14-06-15,Jaggaiahpeta,Vatsavai,CH .M.Palli
6693,9411,306,14-06-15,Jaggaiahpeta,Nadigama,Jonnalagadda
6694,9415,359,22-05-15,Mylavaram,Mylavaram,Ganapavaram
6695,9415,283,13-06-15,Mylavaram,Reddygudem,Reddygudem
6696,9415,400,19-06-15,Tiruvuru,A.Konduru,Cheemalapadu
6697,9417,305,30-05-15,Nandigama,Nandigama,Kammavaripalem
6698,9418,177,15-07-15,NA,NA,NA
6699,9419,425,13-06-15,Tiruvuru,Vissannapeta,Narasapuram
6700,9420,398,22-05-15,Tiruvuru,A.Konduru,Jeellakunta
6701,9422,136,06-06-15,Jaggaiahpeta,Vatsavai,Indugapalli
6702,9423,463,27-05-15,Tiruvuru,Gampalagudem,ANUMULLANKA
6703,9424,318,27-06-15,Nandigama,Nandigama,Thakkellapadu
6704,9426,188,22-05-15,Mylavaram,G. Konduru,Venkatapuram
6705,9427,11,11-06-15,Tiruvuru,Vissannapeta,Putrela
6706,9429,329,13-06-15,Tiruvuru,Tiruvuru,Kakarla
6707,9429,376,27-06-15,Mylavaram,Mylavaram,pullur
6708,9430,104,08-06-15,Mylavaram,Vijayawada (R),Kottur tadepalli
6709,9430,153,25-06-15,Jaggaiahpeta,Jaggaiahpeta,Govrawaram
6710,9430,376,07-07-15,Mylavaram,Mylavaram,mylavaram
6711,9431,282,28-05-15,Mylavaram,Reddygudem,Rudra varam
6712,9432,114,05-06-15,Jaggaiahpeta,Vatsavai,Kakaravai
6713,9432,215,06-06-15,Nandigama,Kanchikacherla,Pendyala
6714,9433,173,07-07-15,Mylavaram,G. Konduru,G.kondur
6715,9434,347,24-06-15,Tiruvuru,Tiruvuru,Munukulla
6716,9434,202,25-06-15,Nandigama,Kanchikacherla,Keesara
6717,9438,148,19-06-15,Jaggaiahpeta,Jaggaiahpeta,Bandipalem
6718,9438,144,09-07-15,Nandigama,Veerullapadu,Jujjuru
6719,9439,287,17-06-15,Mylavaram,Reddygudem,Reddygudem
6720,9440,91,26-05-15,Mylavaram,Ibrahimpatnam,Kethanakonda
6721,9440,30,11-06-15,Tiruvuru,Vissannapeta,Narasapuram
6722,9440,190,27-06-15,Mylavaram,G. Konduru,Chevuturu
6723,9443,352,22-05-15,Mylavaram,Mylavaram,Pondugala
6724,9445,138,06-06-15,Nandigama,Chanderlapadu,Gudimetla
6725,9445,430,02-07-15,Tiruvuru,Vissannapeta,Vissannapeta
6726,9446,364,02-06-15,Mylavaram,Mylavaram,k.r.gudem
6727,9447,473,02-06-15,Jaggaiahpeta,Penuganchiprolu,Sivapuram
6728,9448,71,14-06-15,Mylavaram,Ibrahimpatnam,GunTupalli
6729,9448,296,08-07-15,Jaggaiahpeta,Nadigama,Maagallu
6730,9450,378,24-05-15,Mylavaram,Mylavaram,Pondugala
6731,9453,416,23-06-15,Tiruvuru,Tiruvuru,Ganugapadu
6732,9455,140,10-07-15,Jaggaiahpeta,Vatsavai,Vatsavai
6733,9456,341,14-06-15,Tiruvuru,Tiruvuru,Munukulla
6734,9457,462,16-06-15,Tiruvuru,Gampalagudem,GULLAPUDI
6735,9458,447,14-06-15,Tiruvuru,Gampalagudem,NEMALI
6736,9462,286,22-05-15,Mylavaram,Reddygudem,Narukullapadu
6737,9462,389,27-05-15,Tiruvuru,A.Konduru,Vallampatla
6738,9464,168,03-06-15,Nandigama,Chanderlapadu,Kasarabada
6739,9465,440,13-06-15,Nandigama,Veerullapadu,Ponnavaram
6740,9465,110,21-06-15,Nandigama,Veerullapadu,Dodda Devara Padu
6741,9468,390,23-05-15,Tiruvuru,A.Konduru,Repudi thanda
6742,9472,80,09-07-15,Nandigama,Kanchikacherla,Paritala
6743,9474,242,20-06-15,Jaggaiahpeta,Jaggaiahpeta,Gandrai
6744,9475,235,08-07-15,Nandigama,Chanderlapadu,Muppalla
6745,9480,95,22-06-15,Jaggaiahpeta,Vatsavai,Chityala
6746,9480,328,29-06-15,Tiruvuru,Tiruvuru,Kokilampadu
6747,9480,265,06-07-15,NA,NA,NA
6748,9485,240,12-06-15,Nandigama,Chanderlapadu,Kodavatikallu
6749,9486,34,05-07-15,Tiruvuru,Vissannapeta,Vissannapeta
6750,9487,343,23-05-15,Tiruvuru,Tiruvuru,Mustikuntla
6751,9487,418,10-06-15,Tiruvuru,Tiruvuru,Chinthalapadu
6752,9487,358,14-07-15,Mylavaram,Ibrahimpatnam,Kondapalli
6753,9490,383,22-06-15,Tiruvuru,A.Konduru,Cheemalapadu
6754,9492,425,25-06-15,NA,NA,NA
6755,9494,496,05-06-15,Jaggaiahpeta,Penuganchiprolu,Sanagapadu
6756,9498,385,07-07-15,Tiruvuru,A.Konduru,A. Konduru
6757,9499,249,05-06-15,Jaggaiahpeta,Jaggaiahpeta,Balusupadu
6758,9501,99,29-05-15,Mylavaram,Vijayawada (R),paidurpadu
6759,9501,462,26-06-15,Tiruvuru,Gampalagudem,LINGALA
6760,9501,311,28-06-15,Nandigama,Nandigama,Thakkellapadu
6761,9502,61,16-06-15,Mylavaram,Ibrahimpatnam,GunTupalli
6762,9507,292,26-06-15,Jaggaiahpeta,Nadigama,Gollamudi
6763,9508,21,10-06-15,Nandigama,Veerullapadu,Jagannadhapuram
6764,9509,410,11-06-15,Tiruvuru,A.Konduru,Repudi
6765,9509,119,16-06-15,Jaggaiahpeta,Vatsavai,Pedamodugapalli
6766,9510,469,11-06-15,Tiruvuru,Gampalagudem,KONIJARAL
6767,9510,329,13-06-15,Tiruvuru,Tiruvuru,Kakarla
6768,9513,6,13-06-15,Tiruvuru,Vissannapeta,Narasapuram
6769,9514,352,24-07-15,NA,NA,NA
6770,9515,269,04-06-15,Mylavaram,Reddygudem,Muchanapalli
6771,9516,102,01-06-15,Mylavaram,Vijayawada (R),Rayanipadu
6772,9517,251,10-07-15,Nandigama,Chanderlapadu,Muppalla
6773,9518,485,26-05-15,Jaggaiahpeta,Penuganchiprolu,Venganaikunipalem
6774,9518,462,14-06-15,Tiruvuru,Gampalagudem,GULLAPUDI
6775,9518,245,20-07-15,Mylavaram,Ibrahimpatnam,Kondapalli
6776,9519,124,16-06-15,Jaggaiahpeta,Vatsavai,Kanneveedu
